Time: 2024-08-03 15:55, Level: level1, Player Rect Y: 408, Player Actual Y: 1856, Spawn Point Y: 1887, Level Shift Y: -1448
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 230, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 235, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 240, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 245, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 251, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 257, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 263, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 270, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 277, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 285, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 293, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 301, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 310, Player Actual Y: 512, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 306, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 296, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 287, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 278, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 269, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 261, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 253, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 245, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 238, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 231, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 225, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 220, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 220, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 221, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 222, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 223, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 225, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 227, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 229, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 232, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 235, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 239, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 243, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 247, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 252, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 257, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 262, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 268, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 274, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 280, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 287, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 294, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 301, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 309, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 316, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 306, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 296, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 287, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 278, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 269, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 261, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 253, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 245, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 238, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 231, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 225, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 219, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 213, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 208, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 203, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -164
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -162
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -158
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -154
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -150
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -147
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -144
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -141
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -139
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -137
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -135
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -134
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -133
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 201, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 202, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 203, Player Actual Y: 480, Spawn Point Y: 1695, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -120
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -110
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -100
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -91
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -82
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -73
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -65
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -57
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -49
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -42
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -35
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -29
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -23
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -17
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -12
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -7
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: -2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 200, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 196, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 192, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 189, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 186, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 183, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 181, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 179, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 177, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 176, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 175, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 174, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 174, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 174, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 175, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 176, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 177, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 179, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 181, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 183, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 186, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 189, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 192, Player Actual Y: 320, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 194, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 194, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 194, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 194, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 184, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 174, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 165, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 156, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 147, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 139, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 131, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 123, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 116, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 109, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 103, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 97, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 91, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 86, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 81, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 76, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 72, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 68, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 64, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 61, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 58, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 55, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 53, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 51, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 49, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 48, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 47, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 46, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 46, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 46, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 46, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 47, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 48, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
Time: 2024-08-03 15:56, Level: level2, Player Rect Y: 50, Player Actual Y: 192, Spawn Point Y: 1695, Level Shift Y: 2
